dataset,action_id,epoch,moderator_id,target_user_id,action_type,policy_handle,planID,statusID,message_id
facebook,4338,8,2559,3483,ban,P-ban,planB,49b6007c26d9c7c3,ab96d31f82d7e6f27abc
facebook,4339,6,2604,312,ban,P-ban,planC,0f6b668bf9c9d1de,ebcb1f6787f0217f8fb1
facebook,4340,6,2423,395,takedown,P-takedown,planC,0f6b668bf9c9d1de,b8048437618ed9198b87
facebook,4341,4,2123,3434,ban,P-ban,planA,1a11d4f64cd4121c,75fbbb113f92d1071d8d
facebook,4342,5,1993,746,takedown,P-takedown,planB,3d7ea8e5ddb288d9,538c1040d439c4f4127e
facebook,4343,3,475,246,ban,P-ban,planC,6ca48bc823743a7b,af2f80429be832404a12
facebook,4344,7,2559,3346,takedown,P-takedown,planA,d25a00e131ed5055,fedbfdb2c3bf720f33a3
facebook,4345,12,1377,3929,takedown,P-takedown,planC,8474efcae6319ae4,4061580abcfc034ada54
facebook,4346,3,2507,1454,ban,P-ban,planC,6ca48bc823743a7b,5a9992783e310c6e8b83
facebook,4347,2,2201,3819,ban,P-ban,planB,17bced320353f70f,940469e192a1bc1912fa
facebook,4348,10,2500,3663,takedown,P-takedown,planA,6d616c2bcc0be5b8,d813809a73c79e007219
facebook,4349,4,1917,558,takedown,P-takedown,planA,1a11d4f64cd4121c,b546506a130ef18f8273
facebook,4350,2,2020,308,restrict,P-restrict,planB,17bced320353f70f,39c3460d5923b5b793d5
facebook,4351,11,1352,2508,restrict,P-restrict,planB,195d230130b98480,5d8c7bc53deb31becf8b
facebook,4352,10,2561,3110,escalate,P-escalate,planA,6d616c2bcc0be5b8,bbce9ca8d381dd1d2859
facebook,4353,6,2381,1601,ban,P-ban,planC,0f6b668bf9c9d1de,74e123ff8cae365813c4
facebook,4354,12,2007,202,escalate,P-escalate,planC,8474efcae6319ae4,ed81a8b5d927d192e227
facebook,4355,1,2104,3222,ban,P-ban,planA,f73645e8cf7d0fef,7a0d5c0d64041709d21c
facebook,4356,8,2655,1169,takedown,P-takedown,planB,49b6007c26d9c7c3,9b593a0de3293d87a615
facebook,4357,8,2370,1936,restrict,P-restrict,planB,49b6007c26d9c7c3,045670da525737801d7d
facebook,4358,4,2590,3,takedown,P-takedown,planA,1a11d4f64cd4121c,60c1fdba400cc64caaa2
facebook,4359,5,2095,1578,override,P-override,planB,3d7ea8e5ddb288d9,cd2ed12c5b48ad57c7aa
facebook,4360,12,2482,3629,takedown,P-takedown,planC,8474efcae6319ae4,a45f98756491e5d7b247
facebook,4361,2,2598,1117,ban,P-ban,planB,17bced320353f70f,5787a05d2e22a0b35696
facebook,4362,11,2460,3717,takedown,P-takedown,planB,195d230130b98480,26dd554bf40e092a10c3
facebook,4363,7,1554,3272,restrict,P-restrict,planA,d25a00e131ed5055,febb61de76ff30de2d50
facebook,4364,4,2201,3340,escalate,P-escalate,planA,1a11d4f64cd4121c,8d2d7be0f61788c8858c
facebook,4365,5,1962,1749,escalate,P-escalate,planB,3d7ea8e5ddb288d9,132137ce51429de4adef
facebook,4366,5,2081,821,takedown,P-takedown,planB,3d7ea8e5ddb288d9,b8aea71d3f177b636d89
facebook,4367,12,2333,3070,restrict,P-restrict,planC,8474efcae6319ae4,68514877afb88e9089de
facebook,4368,2,2446,3275,escalate,P-escalate,planB,17bced320353f70f,e071e7bc86b0c12dd3fc
facebook,4369,4,1352,341,override,P-override,planA,1a11d4f64cd4121c,d7aea0f7b510d7695b74
facebook,4370,2,1827,1050,override,P-override,planB,17bced320353f70f,ffbd0cd943aaec856667
facebook,4371,1,2384,3258,takedown,P-takedown,planA,f73645e8cf7d0fef,68e4e9c0f5a215262412
facebook,4372,3,1185,506,ban,P-ban,planC,6ca48bc823743a7b,b105262bcd7f0e63df9c
facebook,4373,1,2142,1626,takedown,P-takedown,planA,f73645e8cf7d0fef,e52d7c0a681299e7d857
facebook,4374,7,2324,1204,restrict,P-restrict,planA,d25a00e131ed5055,4c87ad399da71afa9232
facebook,4375,3,1059,3218,restrict,P-restrict,planC,6ca48bc823743a7b,35ee2d0d79579087687b
facebook,4376,12,2414,439,escalate,P-escalate,planC,8474efcae6319ae4,80538551dd8608b2d828
facebook,4377,5,2069,4018,restrict,P-restrict,planB,3d7ea8e5ddb288d9,afc511e9cc9408dffc2c
facebook,4378,8,2240,72,escalate,P-escalate,planB,49b6007c26d9c7c3,5e3c264a2636859bf45a
facebook,4379,5,2551,1107,ban,P-ban,planB,3d7ea8e5ddb288d9,33ebd6af14309f5c5de3
facebook,4380,2,1589,3227,escalate,P-escalate,planB,17bced320353f70f,1f0ae5ff3b619e6c3020
facebook,4381,12,2615,1975,takedown,P-takedown,planC,8474efcae6319ae4,4128c3adfb4cea1f231a
facebook,4382,2,2123,1003,takedown,P-takedown,planB,17bced320353f70f,496c9e59030a2fd1411b
facebook,4383,11,2423,3008,restrict,P-restrict,planB,195d230130b98480,eee4ccd4659313323975
facebook,4384,6,2201,3771,escalate,P-escalate,planC,0f6b668bf9c9d1de,83c2fb4f8b6271eb96e1
facebook,4385,8,1827,136,restrict,P-restrict,planB,49b6007c26d9c7c3,9771ac23405e6160538d
facebook,4386,4,1714,1859,ban,P-ban,planA,1a11d4f64cd4121c,476e1884dfc9d9941fe1
facebook,4387,7,1612,405,restrict,P-restrict,planA,d25a00e131ed5055,d32d9ccd7816b4f9e702
facebook,4388,5,1813,823,ban,P-ban,planB,3d7ea8e5ddb288d9,dec8cafb70b9e1349670
facebook,4389,5,2190,1743,takedown,P-takedown,planB,3d7ea8e5ddb288d9,634b0a3322289ff3c275
facebook,4390,4,1983,2797,takedown,P-takedown,planA,1a11d4f64cd4121c,de613cc91a7d83520b62
facebook,4391,3,1827,570,restrict,P-restrict,planC,6ca48bc823743a7b,f3945256b9184fc373bb
facebook,4392,10,2240,1051,override,P-override,planA,6d616c2bcc0be5b8,31a76c03f8a6484f564e
facebook,4393,5,1184,1841,override,P-override,planB,3d7ea8e5ddb288d9,ab280d4ea9304b534000
facebook,4394,1,1813,172,takedown,P-takedown,planA,f73645e8cf7d0fef,345b4992cfc187a6e614
facebook,4395,10,1559,1735,escalate,P-escalate,planA,6d616c2bcc0be5b8,cab74fc37ca2c89dfd0c
facebook,4396,4,2333,765,escalate,P-escalate,planA,1a11d4f64cd4121c,a0cdbf1c814f5b2748a4
facebook,4397,5,1622,3509,override,P-override,planB,3d7ea8e5ddb288d9,955f5573af930c539fa7
facebook,4398,6,2007,979,restrict,P-restrict,planC,0f6b668bf9c9d1de,17919c5d47aee2b09741
facebook,4399,4,2560,3157,takedown,P-takedown,planA,1a11d4f64cd4121c,8da80f7e3fe520e81331
facebook,4400,8,2324,2366,takedown,P-takedown,planB,49b6007c26d9c7c3,8b0b41ea097be3741e62
facebook,4401,5,2123,1685,takedown,P-takedown,planB,3d7ea8e5ddb288d9,fb4abd573804a42274cc
facebook,4402,2,2244,815,ban,P-ban,planB,17bced320353f70f,227bf12d75d8c80ff834
facebook,4403,5,2172,1069,takedown,P-takedown,planB,3d7ea8e5ddb288d9,a47a097bebd6f333ae61
facebook,4404,12,1917,1783,restrict,P-restrict,planC,8474efcae6319ae4,5a19ac04485b1fd9808e
facebook,4405,1,2333,3914,takedown,P-takedown,planA,f73645e8cf7d0fef,8ad53d83ca7d3261b577
facebook,4406,6,2607,705,takedown,P-takedown,planC,0f6b668bf9c9d1de,7f368b77d37cd469531b
facebook,4407,1,2095,1644,restrict,P-restrict,planA,f73645e8cf7d0fef,f4cb04e31aeacf094323
facebook,4408,8,2551,2878,override,P-override,planB,49b6007c26d9c7c3,f0692ee58ca944b0043a
facebook,4409,6,2309,2349,takedown,P-takedown,planC,0f6b668bf9c9d1de,26e8aa6b745dc9d20ead
facebook,4410,12,1983,3857,takedown,P-takedown,planC,8474efcae6319ae4,c89d8f7a14d36f1a8a8a
facebook,4411,5,2615,1455,ban,P-ban,planB,3d7ea8e5ddb288d9,82e362a8549c6b1a4661
facebook,4412,4,1471,3135,override,P-override,planA,1a11d4f64cd4121c,99c6b5d4004ff6f8681d
facebook,4413,10,1941,2711,ban,P-ban,planA,6d616c2bcc0be5b8,374afbc3afde3417f9ad
facebook,4414,3,2095,2429,takedown,P-takedown,planC,6ca48bc823743a7b,a286b862c93e62b9d5ab
facebook,4415,3,2087,21,restrict,P-restrict,planC,6ca48bc823743a7b,bb55313da1aca614d209
facebook,4416,8,2615,148,override,P-override,planB,49b6007c26d9c7c3,564eedb3b4ef1a287a02
facebook,4417,12,1390,2386,override,P-override,planC,8474efcae6319ae4,31ea8eb486d46c4e1365
facebook,4418,6,2184,378,ban,P-ban,planC,0f6b668bf9c9d1de,6e68436f910e7b60a59a
facebook,4419,12,993,1444,takedown,P-takedown,planC,8474efcae6319ae4,e81e5b40b43e7c5a2372
facebook,4420,12,2564,2890,escalate,P-escalate,planC,8474efcae6319ae4,8e6ae5f2ae7758cecf46
facebook,4421,5,2253,344,ban,P-ban,planB,3d7ea8e5ddb288d9,0d7a5e397e6477535fb6
facebook,4422,2,2229,3657,restrict,P-restrict,planB,17bced320353f70f,4c6ef2642da28316357b
facebook,4423,7,2184,846,takedown,P-takedown,planA,d25a00e131ed5055,d08a0c64e5f6ad499fa9
facebook,4424,9,2376,3831,takedown,P-takedown,planC,a2c17524f1000642,d7603088321cd497bc68
facebook,4425,11,2578,2132,restrict,P-restrict,planB,195d230130b98480,bdbd6d798c5a6033328d
facebook,4426,7,2340,527,ban,P-ban,planA,d25a00e131ed5055,72c2f7037fe5ee4b8c06
facebook,4427,8,2111,930,takedown,P-takedown,planB,49b6007c26d9c7c3,7c06c54a3b31f5d77d98
facebook,4428,1,1813,2660,ban,P-ban,planA,f73645e8cf7d0fef,55ba4ae2072d06045414
facebook,4429,5,1707,3431,override,P-override,planB,3d7ea8e5ddb288d9,482810c0fcc4a4c4d2c8
facebook,4430,5,2233,3663,takedown,P-takedown,planB,3d7ea8e5ddb288d9,20f0bcda6ec997a495ea
facebook,4431,3,2460,1067,takedown,P-takedown,planC,6ca48bc823743a7b,ddc9b8dcd9fad6c4ac4a
facebook,4432,1,2045,518,restrict,P-restrict,planA,f73645e8cf7d0fef,a002cb398b37fb0573cc
facebook,4433,8,2289,2894,takedown,P-takedown,planB,49b6007c26d9c7c3,331f8283a7a6c534e6b6
facebook,4434,7,2410,3488,restrict,P-restrict,planA,d25a00e131ed5055,ac4fa6fd0252d55427f4
facebook,4435,8,2559,3298,ban,P-ban,planB,49b6007c26d9c7c3,b8b83d4414e9cb7bf9fc
facebook,4436,7,2090,669,ban,P-ban,planA,d25a00e131ed5055,1094a004af4cbe4bcf1b
facebook,4437,7,1917,1141,takedown,P-takedown,planA,d25a00e131ed5055,04c0d27752c34374998b
facebook,4438,4,2133,780,takedown,P-takedown,planA,1a11d4f64cd4121c,31ae7be08fda880183b4
facebook,4439,10,1612,720,restrict,P-restrict,planA,6d616c2bcc0be5b8,0fd126a536d896eb5741
facebook,4440,11,2340,1117,override,P-override,planB,195d230130b98480,862c0c34214156520ab0
facebook,4441,5,2123,2452,takedown,P-takedown,planB,3d7ea8e5ddb288d9,78378bcbdfc76b3b25be
facebook,4442,8,2601,4028,takedown,P-takedown,planB,49b6007c26d9c7c3,bd601f20c63b29239975
facebook,4443,10,2410,1878,restrict,P-restrict,planA,6d616c2bcc0be5b8,4582579e1eb1f245904f
facebook,4444,6,2324,929,takedown,P-takedown,planC,0f6b668bf9c9d1de,5534f1fe526ad8dd86ef
facebook,4445,1,2278,2463,takedown,P-takedown,planA,f73645e8cf7d0fef,a96d5a789d33f437bc57
facebook,4446,7,2111,3721,takedown,P-takedown,planA,d25a00e131ed5055,755926eb2ea6181424ce
facebook,4447,6,1352,4033,takedown,P-takedown,planC,0f6b668bf9c9d1de,1b08b51050322ffcca90
facebook,4448,6,1714,3467,takedown,P-takedown,planC,0f6b668bf9c9d1de,831723fcf53a0a4bc6a0
facebook,4449,8,1367,3538,escalate,P-escalate,planB,49b6007c26d9c7c3,8cdd9e4c8ac29428bfe2
facebook,4450,9,2087,1901,takedown,P-takedown,planC,a2c17524f1000642,05116711311f52f63f49
facebook,4451,4,1827,2193,takedown,P-takedown,planA,1a11d4f64cd4121c,1910ec750ac686ac8611
facebook,4452,9,483,1829,restrict,P-restrict,planC,a2c17524f1000642,f9d56948fde5aa5960b9
facebook,4453,11,2601,3105,takedown,P-takedown,planB,195d230130b98480,ab24954cc0adecfe22a2
facebook,4454,4,2095,2574,escalate,P-escalate,planA,1a11d4f64cd4121c,7474c695fa555294cbe5
facebook,4455,11,2190,895,ban,P-ban,planB,195d230130b98480,5dc7345f27b160dc0fe7
facebook,4456,6,2553,2041,restrict,P-restrict,planC,0f6b668bf9c9d1de,c3a5344622d977674a6b
facebook,4457,2,2047,1691,restrict,P-restrict,planB,17bced320353f70f,1b0b2e22786151c54972
facebook,4458,2,946,2730,ban,P-ban,planB,17bced320353f70f,d91600f55a9da9b8e051
facebook,4459,11,2142,3062,escalate,P-escalate,planB,195d230130b98480,4876bb962dccec0bcf48
facebook,4460,10,2376,1515,restrict,P-restrict,planA,6d616c2bcc0be5b8,6a67a24ec1d6a44fed12
facebook,4461,9,1746,3107,restrict,P-restrict,planC,a2c17524f1000642,30ff179b6df45621e482
facebook,4462,2,2282,3642,takedown,P-takedown,planB,17bced320353f70f,d6ab7a67ab6d734b935c
facebook,4463,11,2244,2386,ban,P-ban,planB,195d230130b98480,8951d22b5a015e255f34
facebook,4464,6,2095,1255,takedown,P-takedown,planC,0f6b668bf9c9d1de,c2741ec4063717497d9d
facebook,4465,11,2604,465,takedown,P-takedown,planB,195d230130b98480,5778a11f7daebb193eda
facebook,4466,1,2276,3533,takedown,P-takedown,planA,f73645e8cf7d0fef,be4e66c10f7107129d77
facebook,4467,9,2590,812,takedown,P-takedown,planC,a2c17524f1000642,5d6e0e5e55906b6c974d
facebook,4468,9,1199,830,takedown,P-takedown,planC,a2c17524f1000642,859fd893cdd4bd6c8d1c
facebook,4469,6,2278,3424,ban,P-ban,planC,0f6b668bf9c9d1de,fe0ddf8406050a41e248
facebook,4470,6,2081,425,takedown,P-takedown,planC,0f6b668bf9c9d1de,6196a38b3f21a5b04fdb
facebook,4471,9,2464,2728,ban,P-ban,planC,a2c17524f1000642,24fed1b00fb45add3d70
facebook,4472,1,2124,1608,takedown,P-takedown,planA,f73645e8cf7d0fef,bb3fd70fbbb0711d92cd
facebook,4473,8,2257,2019,restrict,P-restrict,planB,49b6007c26d9c7c3,ff67f925f45e44767fed
facebook,4474,9,2526,1361,restrict,P-restrict,planC,a2c17524f1000642,e266b360f1902fbad595
facebook,4475,8,1918,3029,takedown,P-takedown,planB,49b6007c26d9c7c3,2168ba66bccd1ded1957
facebook,4476,3,2069,1965,ban,P-ban,planC,6ca48bc823743a7b,71586b76d6b60ef37365
facebook,4477,6,428,1143,takedown,P-takedown,planC,0f6b668bf9c9d1de,432d341b7e33df524a4e
facebook,4478,6,1621,3288,restrict,P-restrict,planC,0f6b668bf9c9d1de,e43d16e17807c93fc9a0
facebook,4479,11,2220,2946,escalate,P-escalate,planB,195d230130b98480,2cc2cc14e87f12c02d7e
facebook,4480,3,2059,3400,escalate,P-escalate,planC,6ca48bc823743a7b,9893eb1aaf58ac02dbf0
facebook,4481,6,2354,1016,override,P-override,planC,0f6b668bf9c9d1de,21498d03d733203eb2dd
facebook,4482,6,2374,2185,takedown,P-takedown,planC,0f6b668bf9c9d1de,0082340a075d415f0ad9
facebook,4483,5,2333,276,escalate,P-escalate,planB,3d7ea8e5ddb288d9,ab6ba3a613d187d044b7
facebook,4484,7,2492,3059,takedown,P-takedown,planA,d25a00e131ed5055,f7a8a944003c8e5a5f47
facebook,4485,9,428,972,override,P-override,planC,a2c17524f1000642,32ebd711d99b9aa09c3c
facebook,4486,2,2131,3500,ban,P-ban,planB,17bced320353f70f,efa3cf122a0fd854c2c7
facebook,4487,7,2333,1947,takedown,P-takedown,planA,d25a00e131ed5055,8cb9a1e9a4d985b71a52
facebook,4488,6,2601,2089,takedown,P-takedown,planC,0f6b668bf9c9d1de,3aba69e17aa01560a708
facebook,4489,10,2188,1128,override,P-override,planA,6d616c2bcc0be5b8,7d1ff669868d7b44b102
facebook,4490,4,1663,3056,takedown,P-takedown,planA,1a11d4f64cd4121c,b3ed10e7ed31d0c7ebaa
facebook,4491,5,2064,1948,restrict,P-restrict,planB,3d7ea8e5ddb288d9,05e401454ad0c8c1b842
facebook,4492,10,2586,104,takedown,P-takedown,planA,6d616c2bcc0be5b8,9ac018b4832af1463c32
facebook,4493,10,2124,1430,ban,P-ban,planA,6d616c2bcc0be5b8,cff454d0631fee0e9acc
facebook,4494,1,2369,1155,takedown,P-takedown,planA,f73645e8cf7d0fef,6d5de057e29039354f5b
facebook,4495,8,2290,2320,takedown,P-takedown,planB,49b6007c26d9c7c3,1d81b495b5ab79d3dada
facebook,4496,9,2276,3307,takedown,P-takedown,planC,a2c17524f1000642,d5939cc2e5d9a9a35fc4
facebook,4497,8,1589,3227,ban,P-ban,planB,49b6007c26d9c7c3,4baa9c58ac68e31253ed
facebook,4498,6,1612,2013,takedown,P-takedown,planC,0f6b668bf9c9d1de,50b3c3dbf5eaf85c9af1
facebook,4499,11,1746,831,escalate,P-escalate,planB,195d230130b98480,c38cd79b86ebda123ce4
facebook,4500,3,2121,687,takedown,P-takedown,planC,6ca48bc823743a7b,8fb82f7a6e6213fdb854
facebook,4501,1,2550,1625,takedown,P-takedown,planA,f73645e8cf7d0fef,fcaf7a2961a512cd9474
facebook,4502,7,2500,1817,takedown,P-takedown,planA,d25a00e131ed5055,f39ac803bfff1b719c54
facebook,4503,2,1185,3752,restrict,P-restrict,planB,17bced320353f70f,5f6192ea86eff79801cc
facebook,4504,6,2381,3365,restrict,P-restrict,planC,0f6b668bf9c9d1de,3f892e1e12f6ef44cb0b
facebook,4505,7,1804,3930,takedown,P-takedown,planA,d25a00e131ed5055,369396915823408c5092
facebook,4506,12,1979,2791,takedown,P-takedown,planC,8474efcae6319ae4,43864e7063f8687de306
facebook,4507,4,2142,1561,escalate,P-escalate,planA,1a11d4f64cd4121c,40e761c6c58ee236c27c
facebook,4508,5,2340,442,override,P-override,planB,3d7ea8e5ddb288d9,3cd7c2659312e3e6b00a
facebook,4509,10,2410,2156,ban,P-ban,planA,6d616c2bcc0be5b8,f01a2f1ecd4539b8102e
facebook,4510,8,2374,1358,override,P-override,planB,49b6007c26d9c7c3,9456074fa6feab830c91
facebook,4511,3,2549,522,ban,P-ban,planC,6ca48bc823743a7b,1b67c74144d0ff2e01b1
facebook,4512,10,2043,3441,takedown,P-takedown,planA,6d616c2bcc0be5b8,982b74525f33ff316eec
facebook,4513,8,2630,1794,takedown,P-takedown,planB,49b6007c26d9c7c3,0370c1e2452d94f191a8
facebook,4514,4,1390,307,override,P-override,planA,1a11d4f64cd4121c,a153f4b3f3c7ce1d9b2a
facebook,4515,6,1367,1686,ban,P-ban,planC,0f6b668bf9c9d1de,ce95295a4e63e2539ca6
facebook,4516,10,2615,3624,takedown,P-takedown,planA,6d616c2bcc0be5b8,68e29b56613afbccca43
facebook,4517,12,1516,1843,override,P-override,planC,8474efcae6319ae4,309d425dab9cda6bda45
facebook,4518,5,2550,3309,ban,P-ban,planB,3d7ea8e5ddb288d9,a6e5504bb1349e276e55
facebook,4519,5,1367,709,takedown,P-takedown,planB,3d7ea8e5ddb288d9,4738f71d5ceada8df834
facebook,4520,3,1391,2856,ban,P-ban,planC,6ca48bc823743a7b,d5dc4b4ba42c6519e9ec
facebook,4521,11,2559,3838,escalate,P-escalate,planB,195d230130b98480,d65834268d7a5ec504a6
facebook,4522,4,1584,839,override,P-override,planA,1a11d4f64cd4121c,ad0f55dda2214d561bcf
facebook,4523,4,1979,3201,takedown,P-takedown,planA,1a11d4f64cd4121c,894f49efb9512d8fbb97
facebook,4524,8,2253,50,takedown,P-takedown,planB,49b6007c26d9c7c3,ff2c1ca462cec8901493
facebook,4525,11,1516,1896,takedown,P-takedown,planB,195d230130b98480,d06f09a01948f3b4200b
facebook,4526,9,2299,3971,override,P-override,planC,a2c17524f1000642,622ff12662d7c3615b1a
facebook,4527,10,2190,187,takedown,P-takedown,planA,6d616c2bcc0be5b8,97f51ef748b76c28151b
facebook,4528,5,2409,1534,override,P-override,planB,3d7ea8e5ddb288d9,ea97dd023f56f1dd558b
facebook,4529,7,1707,3265,ban,P-ban,planA,d25a00e131ed5055,63fd2393ad8562129954
facebook,4530,11,2190,511,takedown,P-takedown,planB,195d230130b98480,e944a515a03004630e8e
facebook,4531,4,2121,4,takedown,P-takedown,planA,1a11d4f64cd4121c,1605557425c850cb12f7
facebook,4532,6,2409,3387,restrict,P-restrict,planC,0f6b668bf9c9d1de,39c13fc526e110b0d9ab
facebook,4533,9,2266,1921,takedown,P-takedown,planC,a2c17524f1000642,4cda7c7577ade5015e4a
facebook,4534,2,2275,3602,ban,P-ban,planB,17bced320353f70f,08ffb393ab39903dc782
facebook,4535,5,1663,159,takedown,P-takedown,planB,3d7ea8e5ddb288d9,70a92ca250d64d824ea4
facebook,4536,6,2229,1739,takedown,P-takedown,planC,0f6b668bf9c9d1de,2b1da5bfbded697a2949
facebook,4537,2,1584,748,takedown,P-takedown,planB,17bced320353f70f,7c5c9f147ff6ea8bb6ca
facebook,4538,9,2282,983,override,P-override,planC,a2c17524f1000642,946ce2604387987018e9
facebook,4539,2,2282,2919,ban,P-ban,planB,17bced320353f70f,58be927a29d8f232c7cf
facebook,4540,7,1941,2674,takedown,P-takedown,planA,d25a00e131ed5055,6cff6f18df5357758b03
facebook,4541,1,2363,1503,restrict,P-restrict,planA,f73645e8cf7d0fef,ad308702bd183c66667c
facebook,4542,10,2154,942,takedown,P-takedown,planA,6d616c2bcc0be5b8,94f8a28466a33c33cc8f
facebook,4543,3,2542,2729,escalate,P-escalate,planC,6ca48bc823743a7b,526f8686290d97031f4f
facebook,4544,11,2093,1278,ban,P-ban,planB,195d230130b98480,7f8ffed0743df87ba07a
facebook,4545,8,1813,2161,takedown,P-takedown,planB,49b6007c26d9c7c3,e36ed2cd2fe4a984e416
facebook,4546,9,2142,982,restrict,P-restrict,planC,a2c17524f1000642,38f7927f35b04695d5a4
facebook,4547,4,1522,1127,takedown,P-takedown,planA,1a11d4f64cd4121c,096079b4c5a0b07f1455
facebook,4548,3,2602,3707,override,P-override,planC,6ca48bc823743a7b,4069b28cbd5a3a55d040
facebook,4549,1,483,2782,override,P-override,planA,f73645e8cf7d0fef,b0b1b6e864bfd208fd30
facebook,4550,10,2638,3316,ban,P-ban,planA,6d616c2bcc0be5b8,ffaf63544bb3c031d6a6
facebook,4551,9,2131,2365,ban,P-ban,planC,a2c17524f1000642,0cf3246a20374b887b9d
facebook,4552,2,2500,3166,takedown,P-takedown,planB,17bced320353f70f,7a0fae4ff0ae457755dc
facebook,4553,2,1352,408,takedown,P-takedown,planB,17bced320353f70f,f46bc2ee37b3589b6758
facebook,4554,12,2446,3882,escalate,P-escalate,planC,8474efcae6319ae4,af6501e239dd0e06945a
facebook,4555,7,2326,2493,ban,P-ban,planA,d25a00e131ed5055,43957177b40200b47fd3
facebook,4556,6,2244,3404,takedown,P-takedown,planC,0f6b668bf9c9d1de,412e0c4c78b88ff12f13
facebook,4557,1,1522,274,takedown,P-takedown,planA,f73645e8cf7d0fef,f5c4af2db28ee586ccf3
facebook,4558,12,2037,499,ban,P-ban,planC,8474efcae6319ae4,6dfa04d82eff88667818
facebook,4559,12,1983,1212,takedown,P-takedown,planC,8474efcae6319ae4,22cf667e95e2a75ef2a8
facebook,4560,2,2290,1955,takedown,P-takedown,planB,17bced320353f70f,917b620fb2dc8819752e
facebook,4561,6,2607,356,ban,P-ban,planC,0f6b668bf9c9d1de,45d9f9ef329c02dbb1a8
facebook,4562,9,2549,3411,restrict,P-restrict,planC,a2c17524f1000642,f31f6c525850bfee3726
facebook,4563,11,2054,3485,takedown,P-takedown,planB,195d230130b98480,e6f6b3adbe24fac9c055
facebook,4564,6,2423,1260,escalate,P-escalate,planC,0f6b668bf9c9d1de,85044bb1285d12f30965
facebook,4565,1,993,3649,takedown,P-takedown,planA,f73645e8cf7d0fef,d105b996546fa26bdc7e
facebook,4566,4,2326,711,ban,P-ban,planA,1a11d4f64cd4121c,eb64b22f31471f1bbf45
facebook,4567,11,1390,890,takedown,P-takedown,planB,195d230130b98480,bda2eb305c83af38d480
facebook,4568,8,2559,318,takedown,P-takedown,planB,49b6007c26d9c7c3,d9791ba6a59c0740fa0d
facebook,4569,5,2172,2295,ban,P-ban,planB,3d7ea8e5ddb288d9,069ff062461f557caf13
facebook,4570,7,1993,3085,ban,P-ban,planA,d25a00e131ed5055,243f8910e60ea832967c
facebook,4571,10,2340,3754,ban,P-ban,planA,6d616c2bcc0be5b8,1d657af0fa2c7fa9451b
facebook,4572,5,2414,1251,takedown,P-takedown,planB,3d7ea8e5ddb288d9,88c96fede2a6f5bd0a8d
facebook,4573,12,2550,720,takedown,P-takedown,planC,8474efcae6319ae4,2ff3ad07dd04ff0ac9ca
facebook,4574,11,1126,2610,override,P-override,planB,195d230130b98480,f6c23169e714a507b401
facebook,4575,5,2123,2850,restrict,P-restrict,planB,3d7ea8e5ddb288d9,7d38f786650fac443886
facebook,4576,5,2078,515,override,P-override,planB,3d7ea8e5ddb288d9,f4952b40ba4f5bdf8763
facebook,4577,4,1888,3844,override,P-override,planA,1a11d4f64cd4121c,e5cd2a64674894d1bd35
facebook,4578,12,1431,2679,restrict,P-restrict,planC,8474efcae6319ae4,1633a7dba8131fefc4b8
facebook,4579,11,1367,3688,takedown,P-takedown,planB,195d230130b98480,2bb47e507b68d7655110
facebook,4580,9,2464,1234,takedown,P-takedown,planC,a2c17524f1000642,202fee5344577c82a380
facebook,4581,1,483,1891,takedown,P-takedown,planA,f73645e8cf7d0fef,ef39f1a6526b3b93758b
facebook,4582,2,2229,2954,takedown,P-takedown,planB,17bced320353f70f,15f24b93f96d66771fc4
facebook,4583,1,1985,1370,takedown,P-takedown,planA,f73645e8cf7d0fef,87b61f19cdc50079983d
facebook,4584,9,2326,1049,override,P-override,planC,a2c17524f1000642,b90738459ff77fb4754a
facebook,4585,3,1376,1293,takedown,P-takedown,planC,6ca48bc823743a7b,5e1134bd74fde6041ae1
facebook,4586,1,2551,1499,takedown,P-takedown,planA,f73645e8cf7d0fef,07feecbf962f09bc7f6e
