dataset,user_id,role,region_bucket,tenure_bucket,device_bucket,ticket_bucket,activity_bucket,degree,attr_sig,edu_feat,work_feat,loc_feat,lang_feat,other_feat,edu_bucket,work_bucket,loc_bucket,lang_bucket
facebook,3010,user,APAC,mid,api,T05,high,62,user|APAC|mid|api|T05|high|mid|high,8,5,0,3,3,mid,high,low,high
facebook,3080,user,LATAM,veteran,api,T03,high,54,user|LATAM|veteran|api|T03|high|mid|mid,6,1,1,0,3,mid,mid,mid,low
facebook,2712,user,OC,senior,api,T10,high,86,user|OC|senior|api|T10|high|low|mid,2,3,1,0,1,low,mid,mid,low
facebook,3373,user,OC,mid,api,T02,mid,32,user|OC|mid|api|T02|mid|mid|low,6,0,0,0,1,mid,low,low,low
facebook,3265,user,EU,mid,mobile,T11,high,94,user|EU|mid|mobile|T11|high|low|low,2,0,1,0,2,low,low,mid,low
facebook,3164,user,AF,mid,web,T03,low,18,user|AF|mid|web|T03|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3151,user,OC,mid,api,T13,mid,26,user|OC|mid|api|T13|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3421,user,LATAM,mid,api,T17,mid,38,user|LATAM|mid|api|T17|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3148,user,APAC,senior,api,T01,high,58,user|APAC|senior|api|T01|high|low|low,0,0,0,0,1,low,low,low,low
facebook,3284,user,APAC,mid,api,T05,very_high,138,user|APAC|mid|api|T05|very_high|mid|low,7,0,1,2,1,mid,low,mid,mid
facebook,3370,user,SA,new,web,T12,low,10,user|SA|new|web|T12|low|low|low,0,0,0,0,2,low,low,low,low
facebook,3093,user,NA,new,api,T01,mid,30,user|NA|new|api|T01|mid|low|low,3,0,1,0,2,low,low,mid,low
facebook,3041,user,OC,senior,api,T04,high,52,user|OC|senior|api|T04|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2681,user,ME,mid,web,T03,high,88,user|ME|mid|web|T03|high|mid|low,6,0,0,0,2,mid,low,low,low
facebook,2746,user,AF,mid,web,T13,mid,28,user|AF|mid|web|T13|mid|low|low,4,0,0,0,1,low,low,low,low
facebook,3142,user,SA,new,api,T11,high,110,user|SA|new|api|T11|high|low|mid,4,2,0,0,1,low,mid,low,low
facebook,3008,user,OC,new,web,T19,mid,30,user|OC|new|web|T19|mid|low|mid,4,2,1,0,1,low,mid,mid,low
facebook,2958,user,EU,new,api,T14,high,82,user|EU|new|api|T14|high|low|low,0,0,0,0,1,low,low,low,low
facebook,3130,user,APAC,new,web,T01,mid,24,user|APAC|new|web|T01|mid|low|low,5,0,1,0,1,low,low,mid,low
facebook,3393,user,EU,veteran,mobile,T16,mid,36,user|EU|veteran|mobile|T16|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2707,user,LATAM,new,web,T13,mid,28,user|LATAM|new|web|T13|mid|mid|low,9,0,0,0,1,mid,low,low,low
facebook,3036,user,EU,new,mobile,T17,high,74,user|EU|new|mobile|T17|high|mid|low,6,0,1,0,2,mid,low,mid,low
facebook,3272,user,EU,mid,mobile,T15,high,86,user|EU|mid|mobile|T15|high|low|high,5,6,0,0,1,low,high,low,low
facebook,2932,user,AF,senior,api,T11,high,78,user|AF|senior|api|T11|high|low|low,5,0,0,0,1,low,low,low,low
facebook,3255,user,ME,veteran,web,T19,high,62,user|ME|veteran|web|T19|high|low|low,4,0,0,0,1,low,low,low,low
facebook,2850,user,APAC,mid,api,T07,high,64,user|APAC|mid|api|T07|high|low|mid,5,3,0,1,2,low,mid,low,mid
facebook,3181,user,LATAM,senior,mobile,T07,low,14,user|LATAM|senior|mobile|T07|low|low|low,0,0,0,0,2,low,low,low,low
facebook,3179,user,AF,veteran,web,T14,very_high,134,user|AF|veteran|web|T14|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,3052,user,APAC,senior,api,T03,high,98,user|APAC|senior|api|T03|high|low|mid,0,2,0,1,1,low,mid,low,mid
facebook,3034,user,NA,veteran,mobile,T17,high,84,user|NA|veteran|mobile|T17|high|mid|low,6,0,0,2,2,mid,low,low,mid
facebook,3323,user,APAC,new,api,T18,low,12,user|APAC|new|api|T18|low|mid|low,6,0,0,0,2,mid,low,low,low
facebook,3274,user,SA,veteran,api,T03,very_high,124,user|SA|veteran|api|T03|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,3264,user,OC,new,api,T00,high,60,user|OC|new|api|T00|high|mid|mid,8,2,1,0,2,mid,mid,mid,low
facebook,3196,user,ME,senior,mobile,T16,high,78,user|ME|senior|mobile|T16|high|mid|mid,7,3,1,0,1,mid,mid,mid,low
facebook,2930,user,ME,mid,web,T05,low,14,user|ME|mid|web|T05|low|low|mid,2,2,0,0,2,low,mid,low,low
facebook,3011,user,EU,mid,mobile,T09,high,82,user|EU|mid|mobile|T09|high|low|low,0,0,1,0,1,low,low,mid,low
facebook,3097,user,NA,veteran,api,T14,high,80,user|NA|veteran|api|T14|high|mid|high,7,7,0,2,1,mid,high,low,mid
facebook,3177,user,OC,new,web,T03,high,80,user|OC|new|web|T03|high|low|mid,3,1,1,0,2,low,mid,mid,low
facebook,2941,user,ME,veteran,mobile,T00,low,20,user|ME|veteran|mobile|T00|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2664,user,NA,senior,api,T04,very_high,164,user|NA|senior|api|T04|very_high|low|low,0,0,0,0,1,low,low,low,low
facebook,2855,user,APAC,mid,web,T09,low,6,user|APAC|mid|web|T09|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3072,user,AF,senior,web,T00,high,90,user|AF|senior|web|T00|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2959,user,SA,senior,web,T06,mid,32,user|SA|senior|web|T06|mid|low|low,4,0,1,0,1,low,low,mid,low
facebook,3325,user,EU,mid,api,T04,mid,36,user|EU|mid|api|T04|mid|low|low,3,0,1,0,1,low,low,mid,low
facebook,3254,user,OC,new,api,T08,low,22,user|OC|new|api|T08|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3216,user,ME,senior,mobile,T18,low,12,user|ME|senior|mobile|T18|low|mid|mid,6,1,0,0,2,mid,mid,low,low
facebook,3141,user,APAC,mid,api,T11,low,20,user|APAC|mid|api|T11|low|low|high,3,5,1,2,2,low,high,mid,mid
facebook,3304,user,EU,senior,mobile,T15,high,68,user|EU|senior|mobile|T15|high|high|low,11,0,0,0,2,high,low,low,low
facebook,3381,user,ME,senior,web,T10,high,106,user|ME|senior|web|T10|high|low|mid,3,2,1,0,1,low,mid,mid,low
facebook,2685,user,AF,senior,web,T15,low,22,user|AF|senior|web|T15|low|low|low,0,0,0,0,2,low,low,low,low
facebook,3109,user,NA,new,mobile,T15,mid,34,user|NA|new|mobile|T15|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2668,user,NA,new,mobile,T11,high,66,user|NA|new|mobile|T11|high|low|mid,3,1,1,1,1,low,mid,mid,mid
facebook,3140,user,AF,senior,web,T14,very_high,140,user|AF|senior|web|T14|very_high|low|mid,4,1,0,0,2,low,mid,low,low
facebook,2723,user,ME,new,api,T06,low,22,user|ME|new|api|T06|low|mid|low,6,0,0,0,2,mid,low,low,low
facebook,2836,user,APAC,new,web,T15,high,60,user|APAC|new|web|T15|high|low|low,0,0,0,0,1,low,low,low,low
facebook,3367,user,ME,veteran,web,T08,low,20,user|ME|veteran|web|T08|low|low|mid,1,1,0,0,1,low,mid,low,low
facebook,2976,user,LATAM,veteran,mobile,T04,high,80,user|LATAM|veteran|mobile|T04|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2686,user,ME,new,web,T12,mid,46,user|ME|new|web|T12|mid|low|low,4,0,1,0,1,low,low,mid,low
facebook,3168,user,ME,senior,mobile,T11,high,94,user|ME|senior|mobile|T11|high|low|low,0,0,1,0,2,low,low,mid,low
facebook,3405,user,LATAM,senior,mobile,T17,mid,24,user|LATAM|senior|mobile|T17|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2900,user,EU,senior,mobile,T18,low,20,user|EU|senior|mobile|T18|low|mid|mid,6,1,1,0,1,mid,mid,mid,low
facebook,3413,user,AF,new,web,T02,low,4,user|AF|new|web|T02|low|low|low,3,0,1,2,1,low,low,mid,mid
facebook,3187,user,LATAM,new,api,T13,high,66,user|LATAM|new|api|T13|high|low|low,5,0,0,0,1,low,low,low,low
facebook,3081,user,AF,new,web,T09,mid,48,user|AF|new|web|T09|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3283,user,EU,veteran,api,T08,mid,30,user|EU|veteran|api|T08|mid|low|low,5,0,0,2,1,low,low,low,mid
facebook,3165,user,OC,veteran,api,T05,low,12,user|OC|veteran|api|T05|low|low|mid,4,3,1,1,2,low,mid,mid,mid
facebook,2768,user,OC,veteran,api,T12,high,54,user|OC|veteran|api|T12|high|mid|mid,6,2,0,0,2,mid,mid,low,low
facebook,2701,user,OC,new,mobile,T14,mid,50,user|OC|new|mobile|T14|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2727,user,APAC,new,mobile,T00,mid,24,user|APAC|new|mobile|T00|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2982,user,OC,veteran,api,T17,mid,28,user|OC|veteran|api|T17|mid|low|low,4,0,0,0,1,low,low,low,low
facebook,2693,user,SA,senior,mobile,T11,mid,34,user|SA|senior|mobile|T11|mid|mid|low,7,0,0,0,1,mid,low,low,low
facebook,2984,user,ME,senior,mobile,T02,mid,46,user|ME|senior|mobile|T02|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2980,user,APAC,mid,web,T14,low,8,user|APAC|mid|web|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2699,user,OC,new,web,T00,mid,24,user|OC|new|web|T00|mid|low|low,5,0,1,0,1,low,low,mid,low
facebook,2703,user,NA,mid,web,T06,mid,34,user|NA|mid|web|T06|mid|low|low,5,0,1,0,2,low,low,mid,low
facebook,3089,user,OC,senior,mobile,T15,high,102,user|OC|senior|mobile|T15|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2797,user,EU,mid,web,T09,high,52,user|EU|mid|web|T09|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2917,user,SA,mid,mobile,T01,mid,34,user|SA|mid|mobile|T01|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3235,user,APAC,senior,web,T11,low,14,user|APAC|senior|web|T11|low|low|low,2,0,0,0,1,low,low,low,low
facebook,3224,user,SA,new,web,T19,high,108,user|SA|new|web|T19|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2845,user,AF,mid,mobile,T03,mid,50,user|AF|mid|mobile|T03|mid|mid|mid,7,1,1,0,1,mid,mid,mid,low
facebook,3186,user,ME,mid,mobile,T01,mid,44,user|ME|mid|mobile|T01|mid|low|low,3,0,0,0,1,low,low,low,low
facebook,2809,user,OC,veteran,web,T00,mid,36,user|OC|veteran|web|T00|mid|low|low,5,0,1,0,1,low,low,mid,low
facebook,3388,user,AF,mid,mobile,T04,low,18,user|AF|mid|mobile|T04|low|low|low,4,0,1,0,1,low,low,mid,low
facebook,3003,user,ME,new,mobile,T14,low,6,user|ME|new|mobile|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2825,user,OC,senior,web,T00,mid,38,user|OC|senior|web|T00|mid|mid|high,8,6,1,3,1,mid,high,mid,high
facebook,2762,user,NA,veteran,web,T01,mid,40,user|NA|veteran|web|T01|mid|low|low,4,0,1,0,2,low,low,mid,low
facebook,3275,user,AF,new,web,T08,high,56,user|AF|new|web|T08|high|mid|low,6,0,0,0,1,mid,low,low,low
facebook,2924,user,OC,veteran,web,T17,high,78,user|OC|veteran|web|T17|high|low|low,5,0,1,0,3,low,low,mid,low
facebook,3221,user,ME,senior,web,T10,mid,50,user|ME|senior|web|T10|mid|mid|high,9,6,0,1,2,mid,high,low,mid
facebook,2990,user,SA,senior,web,T05,mid,24,user|SA|senior|web|T05|mid|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,3279,user,ME,veteran,api,T01,mid,48,user|ME|veteran|api|T01|mid|low|low,5,0,1,0,1,low,low,mid,low
facebook,3303,user,NA,senior,mobile,T05,high,70,user|NA|senior|mobile|T05|high|low|low,4,0,1,0,1,low,low,mid,low
facebook,3250,user,LATAM,new,api,T17,high,66,user|LATAM|new|api|T17|high|low|low,4,0,0,0,1,low,low,low,low
facebook,3431,user,APAC,senior,mobile,T10,mid,44,user|APAC|senior|mobile|T10|mid|mid|low,7,0,1,2,1,mid,low,mid,mid
facebook,3329,user,NA,senior,api,T02,mid,36,user|NA|senior|api|T02|mid|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,3368,user,APAC,new,mobile,T19,low,16,user|APAC|new|mobile|T19|low|low|low,5,0,0,0,3,low,low,low,low
facebook,3359,user,OC,mid,api,T01,mid,34,user|OC|mid|api|T01|mid|mid|low,6,0,0,0,1,mid,low,low,low
facebook,3103,user,OC,mid,mobile,T16,mid,38,user|OC|mid|mobile|T16|mid|low|mid,5,2,0,0,1,low,mid,low,low
facebook,3038,user,NA,mid,web,T15,very_high,174,user|NA|mid|web|T15|very_high|low|low,3,0,0,2,1,low,low,low,mid
facebook,3200,user,SA,senior,web,T09,low,20,user|SA|senior|web|T09|low|low|mid,4,2,0,3,2,low,mid,low,high
facebook,3122,user,ME,veteran,web,T03,low,16,user|ME|veteran|web|T03|low|low|low,0,0,0,0,2,low,low,low,low
facebook,3276,user,OC,veteran,mobile,T11,mid,38,user|OC|veteran|mobile|T11|mid|low|low,5,0,1,0,1,low,low,mid,low
facebook,3147,user,ME,senior,web,T03,low,8,user|ME|senior|web|T03|low|mid|mid,6,4,1,0,2,mid,mid,mid,low
facebook,2774,user,SA,mid,mobile,T03,low,10,user|SA|mid|mobile|T03|low|low|high,5,13,1,0,1,low,high,mid,low
facebook,2791,user,ME,veteran,api,T17,low,22,user|ME|veteran|api|T17|low|low|low,5,0,0,0,1,low,low,low,low
facebook,3083,user,LATAM,veteran,web,T18,low,18,user|LATAM|veteran|web|T18|low|low|low,4,0,0,0,1,low,low,low,low
facebook,2983,user,ME,veteran,web,T07,mid,32,user|ME|veteran|web|T07|mid|mid|low,7,0,0,0,2,mid,low,low,low
facebook,3404,user,SA,senior,web,T15,mid,34,user|SA|senior|web|T15|mid|low|high,5,7,1,0,1,low,high,mid,low
facebook,2861,user,NA,new,web,T19,low,20,user|NA|new|web|T19|low|low|low,3,0,0,0,3,low,low,low,low
facebook,3354,user,ME,mid,api,T05,low,16,user|ME|mid|api|T05|low|low|low,3,0,1,0,2,low,low,mid,low
facebook,2949,user,ME,mid,web,T17,mid,38,user|ME|mid|web|T17|mid|mid|low,6,0,1,3,1,mid,low,mid,high
facebook,3194,user,AF,senior,web,T07,mid,32,user|AF|senior|web|T07|mid|low|low,3,0,0,3,1,low,low,low,high
facebook,3311,user,LATAM,veteran,web,T10,low,20,user|LATAM|veteran|web|T10|low|low|low,4,0,0,0,1,low,low,low,low
facebook,3382,user,OC,mid,api,T09,mid,32,user|OC|mid|api|T09|mid|low|low,5,0,1,0,1,low,low,mid,low
facebook,2737,user,APAC,veteran,api,T09,mid,40,user|APAC|veteran|api|T09|mid|mid|low,8,0,0,0,1,mid,low,low,low
facebook,2775,user,OC,new,mobile,T09,high,52,user|OC|new|mobile|T09|high|low|low,0,0,1,0,1,low,low,mid,low
facebook,3055,user,AF,new,mobile,T17,low,10,user|AF|new|mobile|T17|low|mid|high,8,8,1,0,1,mid,high,mid,low
facebook,2817,user,APAC,new,api,T16,low,8,user|APAC|new|api|T16|low|low|mid,5,3,1,0,1,low,mid,mid,low
facebook,2881,user,EU,senior,api,T01,high,88,user|EU|senior|api|T01|high|low|mid,5,1,0,0,2,low,mid,low,low
facebook,2977,user,ME,mid,api,T17,high,64,user|ME|mid|api|T17|high|low|low,5,0,1,0,1,low,low,mid,low
facebook,3062,user,AF,veteran,mobile,T01,high,62,user|AF|veteran|mobile|T01|high|low|low,0,0,0,0,1,low,low,low,low
facebook,3395,user,AF,mid,api,T19,high,74,user|AF|mid|api|T19|high|low|low,5,0,0,0,1,low,low,low,low
facebook,3260,user,SA,new,mobile,T08,high,54,user|SA|new|mobile|T08|high|low|low,0,0,1,0,2,low,low,mid,low
facebook,2957,user,APAC,new,api,T07,mid,26,user|APAC|new|api|T07|mid|mid|low,9,0,0,0,1,mid,low,low,low
facebook,2914,user,AF,senior,api,T05,high,80,user|AF|senior|api|T05|high|low|mid,5,2,0,0,2,low,mid,low,low
facebook,2889,user,AF,veteran,api,T09,mid,36,user|AF|veteran|api|T09|mid|low|low,5,0,0,0,1,low,low,low,low
facebook,3349,user,OC,senior,api,T17,low,22,user|OC|senior|api|T17|low|mid|high,9,7,0,3,1,mid,high,low,high
facebook,2979,user,APAC,new,mobile,T16,mid,34,user|APAC|new|mobile|T16|mid|mid|high,8,5,0,0,1,mid,high,low,low
facebook,3209,user,OC,veteran,web,T01,mid,46,user|OC|veteran|web|T01|mid|low|low,4,0,1,0,1,low,low,mid,low
facebook,3371,user,ME,mid,api,T06,mid,28,user|ME|mid|api|T06|mid|mid|low,6,0,1,0,2,mid,low,mid,low
facebook,2961,user,EU,senior,mobile,T05,low,20,user|EU|senior|mobile|T05|low|high|low,11,0,0,0,2,high,low,low,low
facebook,3294,user,SA,senior,api,T18,mid,44,user|SA|senior|api|T18|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2882,user,AF,mid,mobile,T04,low,18,user|AF|mid|mobile|T04|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2823,user,EU,mid,api,T14,high,74,user|EU|mid|api|T14|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2752,user,ME,mid,api,T08,low,12,user|ME|mid|api|T08|low|low|low,0,0,0,0,3,low,low,low,low
facebook,2705,user,OC,veteran,api,T05,high,52,user|OC|veteran|api|T05|high|mid|mid,6,1,1,0,1,mid,mid,mid,low
facebook,3429,user,EU,veteran,api,T03,low,8,user|EU|veteran|api|T03|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3157,user,LATAM,senior,web,T06,mid,28,user|LATAM|senior|web|T06|mid|low|low,4,0,1,0,1,low,low,mid,low
facebook,3199,user,LATAM,new,api,T13,mid,42,user|LATAM|new|api|T13|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3205,user,AF,mid,web,T03,mid,28,user|AF|mid|web|T03|mid|mid|high,9,9,1,1,1,mid,high,mid,mid
facebook,3163,user,AF,senior,mobile,T05,mid,44,user|AF|senior|mobile|T05|mid|mid|mid,6,2,1,0,1,mid,mid,mid,low
facebook,3211,user,SA,new,api,T01,mid,48,user|SA|new|api|T01|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,2710,user,SA,senior,mobile,T08,mid,24,user|SA|senior|mobile|T08|mid|low|mid,5,1,0,2,1,low,mid,low,mid
facebook,2970,user,AF,senior,api,T00,high,86,user|AF|senior|api|T00|high|mid|mid,8,4,0,0,1,mid,mid,low,low
facebook,2769,user,ME,mid,web,T04,low,22,user|ME|mid|web|T04|low|low|mid,2,2,0,0,1,low,mid,low,low
facebook,3217,user,APAC,veteran,api,T19,low,10,user|APAC|veteran|api|T19|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2868,user,OC,veteran,api,T00,mid,40,user|OC|veteran|api|T00|mid|mid|mid,6,4,1,0,1,mid,mid,mid,low
facebook,3401,user,NA,senior,mobile,T05,low,14,user|NA|senior|mobile|T05|low|low|low,4,0,1,0,2,low,low,mid,low
facebook,3317,user,OC,senior,web,T00,low,12,user|OC|senior|web|T00|low|low|low,5,0,0,1,1,low,low,low,mid
facebook,2744,user,ME,veteran,mobile,T07,mid,24,user|ME|veteran|mobile|T07|mid|low|low,5,0,0,2,1,low,low,low,mid
facebook,3066,user,AF,veteran,mobile,T16,mid,26,user|AF|veteran|mobile|T16|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3336,user,APAC,veteran,api,T05,low,12,user|APAC|veteran|api|T05|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3210,user,LATAM,new,api,T17,mid,26,user|LATAM|new|api|T17|mid|mid|mid,7,3,0,1,1,mid,mid,low,mid
facebook,3238,user,EU,senior,api,T17,high,80,user|EU|senior|api|T17|high|low|low,4,0,1,0,1,low,low,mid,low
facebook,3161,user,ME,mid,api,T16,low,10,user|ME|mid|api|T16|low|low|low,3,0,0,0,1,low,low,low,low
facebook,3058,user,APAC,new,mobile,T17,mid,28,user|APAC|new|mobile|T17|mid|low|low,1,0,0,0,1,low,low,low,low
facebook,2684,user,LATAM,new,mobile,T05,high,54,user|LATAM|new|mobile|T05|high|low|low,0,0,0,0,2,low,low,low,low
facebook,2678,user,AF,new,api,T15,low,16,user|AF|new|api|T15|low|low|low,5,0,1,0,1,low,low,mid,low
facebook,2972,user,EU,mid,api,T01,mid,32,user|EU|mid|api|T01|mid|low|low,3,0,0,0,1,low,low,low,low
facebook,2826,user,LATAM,veteran,web,T14,low,18,user|LATAM|veteran|web|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3383,user,NA,veteran,web,T03,mid,32,user|NA|veteran|web|T03|mid|low|mid,5,3,1,0,1,low,mid,mid,low
facebook,3133,user,SA,new,web,T04,low,18,user|SA|new|web|T04|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3159,user,NA,new,api,T01,low,12,user|NA|new|api|T01|low|low|low,0,0,0,0,2,low,low,low,low
facebook,3020,user,NA,mid,mobile,T03,high,72,user|NA|mid|mobile|T03|high|mid|mid,8,1,0,0,1,mid,mid,low,low
facebook,2895,user,SA,veteran,api,T04,low,16,user|SA|veteran|api|T04|low|low|low,5,0,1,1,1,low,low,mid,mid
facebook,2885,user,NA,mid,mobile,T01,low,6,user|NA|mid|mobile|T01|low|low|low,0,0,0,0,2,low,low,low,low
facebook,3061,user,OC,new,api,T05,mid,26,user|OC|new|api|T05|mid|mid|mid,8,1,1,0,1,mid,mid,mid,low
facebook,2663,user,EU,veteran,mobile,T05,mid,50,user|EU|veteran|mobile|T05|mid|low|mid,2,1,0,0,1,low,mid,low,low
facebook,3015,user,APAC,veteran,mobile,T14,low,18,user|APAC|veteran|mobile|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2766,user,AF,mid,api,T06,mid,24,user|AF|mid|api|T06|mid|mid|mid,6,3,0,0,2,mid,mid,low,low
facebook,3048,user,NA,mid,mobile,T09,mid,28,user|NA|mid|mobile|T09|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3229,user,APAC,veteran,api,T10,mid,26,user|APAC|veteran|api|T10|mid|mid|low,6,0,1,0,2,mid,low,mid,low
facebook,2743,user,ME,senior,api,T17,high,100,user|ME|senior|api|T17|high|mid|mid,7,3,0,3,1,mid,mid,low,high
facebook,2981,user,EU,senior,api,T10,mid,44,user|EU|senior|api|T10|mid|low|low,5,0,0,0,2,low,low,low,low
facebook,3007,user,APAC,senior,mobile,T01,mid,46,user|APAC|senior|mobile|T01|mid|low|low,5,0,1,0,1,low,low,mid,low
facebook,2779,user,ME,new,api,T15,mid,36,user|ME|new|api|T15|mid|low|low,3,0,1,0,1,low,low,mid,low
facebook,3202,user,OC,senior,api,T06,low,20,user|OC|senior|api|T06|low|mid|mid,7,1,0,0,1,mid,mid,low,low
facebook,2859,user,SA,new,api,T01,mid,38,user|SA|new|api|T01|mid|low|high,5,8,1,1,1,low,high,mid,mid
facebook,2671,user,SA,new,mobile,T03,low,10,user|SA|new|mobile|T03|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2721,user,SA,veteran,web,T07,low,10,user|SA|veteran|web|T07|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3357,user,AF,new,api,T00,mid,28,user|AF|new|api|T00|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2784,user,LATAM,veteran,mobile,T03,high,54,user|LATAM|veteran|mobile|T03|high|low|high,4,6,1,2,1,low,high,mid,mid
facebook,3121,user,OC,senior,api,T06,low,6,user|OC|senior|api|T06|low|low|mid,5,2,1,0,1,low,mid,mid,low
facebook,2808,user,APAC,new,web,T01,low,4,user|APAC|new|web|T01|low|mid|mid,6,1,0,0,1,mid,mid,low,low
facebook,2837,user,SA,veteran,web,T08,mid,26,user|SA|veteran|web|T08|mid|low|low,1,0,0,0,1,low,low,low,low
facebook,3030,user,OC,new,mobile,T14,low,14,user|OC|new|mobile|T14|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3334,user,ME,new,mobile,T10,low,16,user|ME|new|mobile|T10|low|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,3110,user,OC,mid,api,T06,mid,32,user|OC|mid|api|T06|mid|mid|low,6,0,0,0,1,mid,low,low,low
facebook,3410,user,APAC,mid,mobile,T11,mid,30,user|APAC|mid|mobile|T11|mid|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,2822,user,LATAM,veteran,web,T17,mid,26,user|LATAM|veteran|web|T17|mid|low|low,5,0,0,0,1,low,low,low,low
facebook,3128,user,ME,senior,api,T14,low,18,user|ME|senior|api|T14|low|low|low,0,0,0,0,2,low,low,low,low
facebook,2935,user,OC,senior,mobile,T08,low,22,user|OC|senior|mobile|T08|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2903,user,OC,new,web,T12,low,14,user|OC|new|web|T12|low|low|low,4,0,1,0,1,low,low,mid,low
facebook,2952,user,EU,senior,web,T11,low,4,user|EU|senior|web|T11|low|mid|high,7,6,1,0,1,mid,high,mid,low
facebook,2824,user,OC,mid,api,T11,low,10,user|OC|mid|api|T11|low|low|low,0,0,0,0,1,low,low,low,low
facebook,3314,user,SA,new,api,T01,mid,30,user|SA|new|api|T01|mid|mid|low,6,0,1,0,1,mid,low,mid,low
facebook,2858,user,APAC,senior,api,T06,mid,32,user|APAC|senior|api|T06|mid|low|mid,4,1,0,0,1,low,mid,low,low
facebook,3067,user,SA,new,web,T16,mid,24,user|SA|new|web|T16|mid|low|low,0,0,0,0,2,low,low,low,low
facebook,2670,user,SA,senior,web,T09,mid,36,user|SA|senior|web|T09|mid|mid|low,6,0,0,0,1,mid,low,low,low
facebook,2799,user,SA,new,web,T08,low,14,user|SA|new|web|T08|low|low|low,3,0,1,0,1,low,low,mid,low
facebook,2898,user,APAC,mid,api,T17,low,14,user|APAC|mid|api|T17|low|low|mid,5,2,0,0,1,low,mid,low,low
facebook,3155,user,AF,mid,mobile,T18,low,22,user|AF|mid|mobile|T18|low|low|low,3,0,0,0,1,low,low,low,low
facebook,2761,user,OC,senior,mobile,T08,high,54,user|OC|senior|mobile|T08|high|low|low,0,0,0,0,1,low,low,low,low
facebook,2812,user,LATAM,new,mobile,T19,mid,48,user|LATAM|new|mobile|T19|mid|low|low,0,0,0,0,1,low,low,low,low
facebook,3376,user,APAC,mid,api,T00,low,14,user|APAC|mid|api|T00|low|low|low,0,0,0,0,1,low,low,low,low
facebook,2902,user,ME,new,mobile,T18,low,12,user|ME|new|mobile|T18|low|low|mid,0,1,0,0,1,low,mid,low,low
facebook,3088,user,ME,veteran,web,T07,low,18,user|ME|veteran|web|T07|low|low|low,0,0,0,0,1,low,low,low,low
